Latitude,Longitude,Bridge_Condition
36.344344,-96.44425,Poor
36.146717,-96.141472,Poor
36.119256,-96.064206,Poor
35.711708,-96.006983,Poor
35.202833,-95.927917,Poor
36.481386,-95.702572,Poor
36.539192,-95.337767,Poor
34.637642,-95.323836,Poor
36.655903,-95.135067,Poor
36.972556,-94.875231,Poor
36.657264,-94.800969,Poor
36.903361,-96.564597,Poor
35.084853,-98.497511,Poor
36.970669,-97.732225,Poor
36.101464,-97.430631,Poor
34.971314,-97.036353,Poor
35.493378,-96.465183,Poor
35.988364,-95.44445,Poor
36.612317,-95.154858,Poor
36.906411,-96.564575,Poor
35.894664,-96.281361,Poor
35.255331,-97.353056,Poor
34.802689,-97.213042,Poor
34.802889,-97.275406,Poor
34.760197,-94.972514,Poor
34.741394,-95.847231,Poor
36.014478,-97.241139,Poor
35.811208,-96.765597,Poor
36.471878,-96.420039,Poor
36.728542,-94.951044,Poor
36.9293,-94.758217,Poor
36.834733,-94.625714,Poor
34.025656,-96.698219,Poor
35.043456,-98.244456,Poor
34.607431,-96.329144,Poor
36.969397,-96.150808,Poor
35.131936,-94.980839,Poor
34.879994,-98.444581,Poor
35.796661,-97.141753,Poor
34.601611,-96.28525,Poor
36.159803,-96.624506,Poor
33.713342,-94.607572,Poor
34.716767,-97.554683,Poor
34.177872,-96.855925,Poor
36.672436,-97.557008,Poor
34.492708,-98.112378,Poor
35.085633,-96.920442,Poor
34.683147,-94.885375,Poor
36.889681,-96.42825,Poor
35.770797,-95.730892,Poor
35.6961,-96.760625,Poor
35.582453,-96.103853,Poor
35.181114,-97.829192,Poor
35.024803,-96.687575,Poor
34.821775,-97.42295,Poor
34.646281,-97.352561,Poor
34.529639,-97.247353,Poor
34.842228,-99.412386,Poor
36.361533,-97.452039,Poor
35.304117,-97.006764,Poor
35.666397,-96.848961,Poor
36.524833,-95.711964,Poor
35.915894,-95.453511,Poor
35.624506,-95.450408,Poor
36.335639,-95.051636,Poor
36.675961,-95.035522,Poor
35.796233,-95.730978,Poor
35.708433,-96.512267,Poor
33.804725,-94.65715,Poor
36.811828,-98.518606,Poor
35.55935,-96.092572,Poor
35.507411,-95.971978,Poor
36.41735,-98.068592,Poor
34.943969,-99.524678,Poor
34.197822,-97.404647,Poor
36.202981,-97.927897,Poor
35.319719,-97.464472,Poor
36.537331,-95.423639,Poor
35.910456,-94.969553,Poor
36.127036,-97.158481,Poor
35.232058,-96.638119,Poor
34.973394,-98.954444,Poor
36.637794,-95.97145,Poor
34.709967,-94.970764,Poor
34.579033,-97.0217,Poor
35.813386,-96.044408,Poor
36.059611,-95.440144,Poor
35.326425,-96.9138,Poor
36.188403,-97.269261,Poor
35.163961,-96.546706,Poor
34.955947,-96.697406,Poor
35.435342,-97.474461,Poor
36.262142,-97.979036,Poor
35.642033,-94.760678,Poor
36.984814,-97.368889,Poor
35.173958,-96.500289,Poor
34.604414,-98.422178,Poor
35.435278,-97.417486,Poor
36.684469,-95.251586,Poor
35.711864,-96.43945,Poor
35.782775,-94.554692,Poor
34.929706,-95.621139,Poor
35.566414,-95.562983,Poor
35.743861,-94.656872,Poor
35.219553,-96.640947,Poor
36.559633,-96.326825,Poor
34.752672,-95.992708,Poor
34.930117,-95.653136,Poor
35.782817,-94.551108,Poor
35.649347,-97.208978,Poor
36.310967,-97.801042,Poor
35.813258,-96.132339,Poor
36.759008,-94.697478,Poor
35.580731,-95.754244,Poor
36.010692,-96.714125,Poor
35.316964,-94.866947,Poor
34.738956,-98.412908,Poor
36.622342,-97.699492,Poor
35.696772,-95.7137,Poor
35.521961,-95.736753,Poor
36.046192,-95.480208,Poor
36.746136,-98.432336,Poor
36.702939,-97.660078,Poor
36.222539,-95.404658,Poor
36.390625,-96.404167,Poor
36.698333,-97.66,Poor
35.406219,-97.523433,Poor
36.693333,-97.678333,Poor
35.475439,-96.753489,Poor
33.736067,-94.574175,Poor
36.260411,-97.617692,Poor
34.767639,-96.065853,Poor
35.420269,-95.892842,Poor
36.731067,-95.035417,Poor
34.685158,-96.406433,Poor
35.988411,-95.776872,Poor
36.776917,-95.359783,Poor
35.9132,-97.53325,Poor
34.180886,-96.869103,Poor
34.316961,-96.185306,Poor
34.989314,-94.806042,Poor
36.637722,-98.539383,Poor
34.545322,-96.443075,Poor
33.983967,-96.9034,Poor
36.677031,-95.665622,Poor
36.624314,-95.773822,Poor
34.836142,-97.195436,Poor
36.556786,-100.971894,Poor
36.753583,-98.395672,Poor
36.347147,-97.80235,Poor
36.299561,-97.1931,Poor
35.492586,-95.965178,Poor
35.949344,-97.073108,Poor
34.245,-96.766667,Poor
36.415597,-95.130744,Poor
35.917142,-97.300608,Poor
36.549617,-97.406558,Poor
35.883989,-96.953375,Poor
35.535667,-96.798964,Poor
36.163636,-96.619264,Poor
35.450142,-96.417794,Poor
35.838358,-96.681278,Poor
35.803014,-96.893908,Poor
35.711839,-96.471406,Poor
36.016886,-96.642783,Poor
35.720639,-95.358125,Poor
36.379917,-95.302333,Poor
36.379928,-95.310675,Poor
35.947964,-94.688839,Poor
34.957019,-94.833544,Poor
35.793283,-98.472761,Poor
35.599617,-96.050503,Poor
35.624267,-95.892717,Poor
34.941103,-94.936886,Poor
34.977692,-99.095892,Poor
36.971539,-98.763914,Poor
35.791161,-95.570956,Poor
36.115108,-97.394597,Poor
36.477956,-98.234203,Poor
35.008097,-96.371336,Poor
36.933333,-97.93,Poor
36.873178,-97.660661,Poor
36.869908,-97.264725,Poor
36.732367,-97.678139,Poor
36.407492,-95.794353,Poor
36.387892,-95.578975,Poor
36.208261,-95.172239,Poor
36.094589,-97.229811,Poor
36.04315,-98.014761,Poor
36.029739,-95.76165,Poor
35.977939,-98.174628,Poor
35.936917,-95.511872,Poor
35.857253,-95.412033,Poor
35.835439,-96.103989,Poor
35.292239,-95.645547,Poor
35.008992,-94.752311,Poor
34.880708,-97.529711,Poor
34.628853,-97.861661,Poor
34.055592,-95.920914,Poor
34.045017,-96.358183,Poor
34.654689,-98.878672,Poor
35.999625,-98.35035,Poor
34.579794,-97.971553,Poor
36.752692,-97.795767,Poor
35.427803,-97.518375,Poor
36.796242,-97.528336,Poor
36.608017,-97.466189,Poor
35.348672,-97.452178,Poor
34.143567,-97.105889,Poor
36.358761,-96.802919,Poor
36.506994,-96.738203,Poor
35.740692,-96.524561,Poor
35.871794,-96.429186,Poor
36.002822,-95.897947,Poor
36.757364,-94.822314,Poor
36.883378,-97.427031,Poor
36.778047,-97.534439,Poor
36.057356,-96.385833,Poor
35.8747,-97.38965,Poor
35.862503,-98.260364,Poor
35.544558,-95.238558,Poor
35.431278,-97.760233,Poor
34.866231,-95.807067,Poor
36.942333,-98.259414,Poor
35.971103,-97.986603,Poor
36.753333,-97.786667,Poor
36.028931,-97.484903,Poor
35.842211,-97.534144,Poor
36.086853,-97.368167,Poor
36.796753,-97.336503,Poor
35.406233,-97.248531,Poor
35.840283,-97.227561,Poor
35.796961,-97.033822,Poor
36.348161,-96.800078,Poor
35.377222,-96.736028,Poor
35.782183,-96.714833,Poor
35.782358,-96.67885,Poor
35.234258,-96.668003,Poor
35.740631,-96.543167,Poor
36.409172,-95.975925,Poor
36.899958,-94.868125,Poor
35.80535,-98.206939,Poor
35.719428,-95.358128,Poor
35.575147,-96.662847,Poor
34.782642,-98.189622,Poor
35.428253,-97.481472,Poor
36.869336,-97.280739,Poor
35.782581,-96.987797,Poor
36.333264,-96.811036,Poor
36.160994,-96.062094,Poor
35.929794,-94.971933,Poor
35.926189,-94.971711,Poor
36.043553,-97.5711,Poor
35.856664,-97.536289,Poor
36.144847,-97.319172,Poor
35.406353,-97.283611,Poor
35.869375,-96.721136,Poor
35.923164,-94.971092,Poor
35.131153,-97.938911,Poor
36.649997,-97.525042,Poor
35.086908,-96.587783,Poor
36.781683,-97.836142,Poor
36.616667,-97.983333,Poor
36.186722,-94.710217,Poor
35.690011,-97.425039,Poor
35.787733,-96.858297,Poor
35.769933,-97.620603,Poor
35.302067,-97.441603,Poor
36.998694,-97.465225,Poor
35.403439,-95.862467,Poor
36.593992,-98.39505,Poor
36.693333,-97.623333,Poor
36.680811,-97.120756,Poor
36.778333,-97.57,Poor
34.434647,-98.288833,Poor
35.971067,-97.516317,Poor
36.476347,-94.782269,Poor
35.536825,-97.96295,Poor
36.159286,-97.422075,Poor
36.014164,-97.355853,Poor
36.496044,-95.250856,Poor
35.526372,-97.565625,Poor
34.992619,-94.641844,Poor
36.333553,-96.44095,Poor
36.549311,-97.611894,Poor
35.037036,-94.621867,Poor
36.203028,-97.729453,Poor
36.637564,-98.381947,Poor
35.220964,-96.643247,Poor
34.531075,-94.932503,Poor
34.097925,-94.902917,Poor
35.435281,-97.413594,Poor
36.318564,-97.230292,Poor
34.840411,-98.3841,Poor
35.962108,-97.229308,Poor
36.075125,-97.407486,Poor
36.502044,-96.691375,Poor
36.458506,-96.593486,Poor
35.711636,-95.990239,Poor
36.441153,-96.535744,Poor
36.343439,-96.800158,Poor
36.573342,-98.336692,Poor
36.622325,-97.721792,Poor
35.682356,-95.806947,Poor
36.789411,-97.516464,Poor
36.527172,-97.604419,Poor
36.067314,-95.868539,Poor
35.731558,-96.139783,Poor
35.434039,-96.7433,Poor
34.709914,-98.274186,Poor
34.623225,-98.153256,Poor
35.433856,-96.673208,Poor
35.84705,-95.231242,Poor
36.639828,-97.642047,Poor
36.897914,-97.575494,Poor
35.652122,-94.622044,Poor
35.760189,-97.682525,Poor
35.471447,-97.455253,Poor
36.419378,-95.399772,Poor
34.608306,-97.184086,Poor
36.858456,-95.876319,Poor
35.126481,-95.379194,Poor
36.941583,-97.362928,Poor
36.858517,-95.810644,Poor
36.858558,-95.837664,Poor
36.208106,-95.724922,Poor
35.923522,-97.586264,Poor
36.6518,-98.269739,Poor
36.260417,-97.625364,Poor
35.159436,-96.552344,Poor
35.970956,-98.121561,Poor
34.200253,-95.486867,Poor
35.073203,-99.368356,Poor
36.268953,-97.729292,Poor
36.578975,-98.144583,Poor
36.492022,-97.763311,Poor
36.492039,-97.754828,Poor
36.524203,-97.65805,Poor
35.988344,-95.851653,Poor
35.337542,-96.046756,Poor
36.102658,-98.192789,Poor
36.17705,-95.876775,Poor
34.602911,-98.632742,Poor
36.756669,-95.956431,Poor
35.377247,-96.291328,Poor
36.434494,-97.886161,Poor
36.394283,-95.523978,Poor
35.532447,-97.483439,Poor
36.756633,-101.362692,Poor
34.731978,-97.247706,Poor
35.391678,-97.494964,Poor
35.1533,-97.476883,Poor
35.544147,-97.848694,Poor
35.242111,-95.477442,Poor
36.781753,-97.55675,Poor
35.609108,-97.527758,Poor
36.550108,-96.336544,Poor
34.273106,-96.144217,Poor
35.928353,-95.797142,Poor
34.008322,-97.840536,Poor
35.971267,-98.565447,Poor
36.071906,-98.377978,Poor
35.212914,-97.507839,Poor
35.445064,-97.448647,Poor
35.459589,-97.201389,Poor
35.174269,-95.28285,Poor
36.260386,-97.827414,Poor
35.464372,-97.596336,Poor
36.087078,-97.528939,Poor
35.194892,-98.091369,Poor
35.978522,-97.922917,Poor
36.475175,-95.003903,Poor
35.714286,-95.322494,Poor
36.102458,-97.921269,Poor
35.986614,-97.443072,Poor
35.978522,-97.925261,Poor
35.349417,-97.070722,Poor
36.595433,-102.789789,Poor
36.332483,-97.731814,Poor
33.9829,-94.898919,Poor
33.732931,-94.642489,Poor
36.303886,-97.994394,Poor
35.383467,-97.000586,Poor
35.878175,-96.236692,Poor
36.058308,-97.694761,Poor
35.378725,-97.018397,Poor
34.869306,-95.530586,Poor
35.653019,-97.647956,Poor
36.452531,-95.8032,Poor
36.593753,-96.828636,Poor
36.234983,-95.851392,Poor
36.753231,-97.232433,Poor
34.812517,-94.864022,Poor
36.404531,-95.166703,Poor
35.296067,-95.132633,Poor
36.3288,-96.454458,Poor
35.242253,-96.741639,Poor
36.716817,-95.071558,Poor
35.333972,-97.592075,Poor
35.348506,-97.58645,Poor
36.455239,-95.363897,Poor
35.929736,-97.916039,Poor
35.501747,-97.583392,Poor
33.833572,-96.564022,Poor
36.108522,-95.88105,Poor
35.5078,-97.518828,Poor
33.765892,-96.391356,Poor
36.978608,-94.821794,Poor
36.927972,-94.87755,Poor
36.333742,-97.783036,Poor
34.611142,-98.446183,Poor
35.478631,-97.596581,Poor
36.434992,-96.653347,Poor
35.959086,-95.591181,Poor
35.930928,-96.980656,Poor
35.492903,-96.045069,Poor
35.348578,-98.605014,Poor
34.565161,-98.240158,Poor
35.492906,-96.053008,Poor
36.118975,-95.870128,Poor
36.918044,-96.941736,Poor
36.767789,-95.989872,Poor
35.029408,-99.146739,Poor
36.060853,-95.967358,Poor
36.770122,-96.000631,Poor
36.214817,-94.666286,Poor
36.145456,-95.779697,Poor
36.535917,-97.980983,Poor
36.118942,-97.051944,Poor
35.585439,-97.460478,Poor
34.659697,-94.771164,Poor
36.622319,-94.910911,Poor
36.550172,-97.916067,Poor
36.506878,-97.855089,Poor
36.029222,-96.951378,Poor
35.518303,-97.388781,Poor
35.449736,-97.434797,Poor
36.651358,-102.984308,Poor
36.229942,-97.853625,Poor
36.521147,-97.918086,Poor
34.288647,-96.682044,Poor
35.973569,-95.018192,Poor
34.696508,-95.764564,Poor
34.375136,-94.946103,Poor
34.456461,-98.609575,Poor
34.325803,-94.944328,Poor
36.274875,-97.841567,Poor
36.151872,-96.013025,Poor
35.933278,-95.761581,Poor
34.776567,-96.702514,Poor
34.525442,-95.749578,Poor
34.911114,-95.331856,Poor
34.882433,-98.181831,Poor
36.405286,-98.009747,Poor
36.322917,-96.602456,Poor
35.571358,-94.825181,Poor
34.057144,-95.504292,Poor
34.016711,-96.425272,Poor
35.724689,-96.902533,Poor
36.986931,-94.813842,Poor
36.1375,-97.389494,Poor
35.750344,-97.282964,Poor
33.994192,-96.482853,Poor
36.120867,-96.110506,Poor
36.147869,-95.528817,Poor
35.340875,-98.941289,Poor
35.029611,-97.983508,Poor
35.594478,-97.475186,Poor
35.290714,-98.325733,Poor
36.670042,-95.928153,Poor
34.842028,-95.052047,Poor
36.365961,-94.727008,Poor
35.589131,-97.4251,Poor
36.235122,-95.886886,Poor
35.493275,-98.233814,Poor
36.434339,-98.274228,Poor
35.435253,-97.365664,Poor
35.179508,-97.431494,Poor
35.478158,-97.578358,Poor
35.478711,-97.576475,Poor
35.450289,-97.463467,Poor
36.448658,-98.130922,Poor
34.550647,-98.219297,Poor
36.121544,-96.056322,Poor
35.391625,-97.487586,Poor
35.388314,-97.388317,Poor
34.521322,-99.544136,Poor
36.395122,-95.991492,Poor
36.145864,-96.0014,Poor
36.161667,-95.91,Poor
35.376081,-96.370706,Poor
36.151094,-96.001886,Poor
36.419686,-98.104347,Poor
36.968092,-98.544803,Poor
36.974811,-97.966997,Poor
35.990419,-95.761667,Poor
34.726019,-96.634878,Poor
36.688261,-97.251331,Poor
36.688258,-97.251614,Poor
36.255147,-99.622964,Poor
35.903189,-98.280936,Poor
35.682358,-95.358156,Poor
36.888219,-94.992286,Poor
35.46415,-97.433464,Poor
35.448544,-97.618778,Poor
35.434517,-96.822142,Poor
36.274003,-95.84025,Poor
35.431456,-97.618706,Poor
34.667361,-98.141931,Poor
36.303753,-98.047803,Poor
35.057908,-96.654333,Poor
35.173889,-96.45815,Poor
34.055575,-95.359628,Poor
35.479008,-98.097061,Poor
35.189411,-97.457639,Poor
36.118867,-95.855086,Poor
36.777633,-94.680694,Poor
34.880628,-97.758725,Poor
36.205972,-95.858778,Poor
35.960675,-95.832911,Poor
36.318319,-98.001053,Poor
35.417339,-96.352989,Poor
35.336347,-98.923264,Poor
34.868067,-98.427083,Poor
36.518208,-97.729283,Poor
36.358186,-98.742789,Poor
36.216522,-97.835578,Poor
36.245997,-98.196108,Poor
36.689414,-101.205447,Poor
34.437692,-96.302475,Poor
35.711422,-95.278944,Poor
35.204258,-99.237133,Poor
36.870178,-98.780469,Poor
35.424192,-97.512506,Poor
36.592631,-94.763442,Poor
36.260764,-98.707608,Poor
34.637408,-97.313572,Poor
36.181928,-95.966064,Poor
35.439322,-97.546869,Poor
35.290828,-97.433961,Poor
36.703219,-95.899311,Poor
35.701539,-96.139753,Poor
35.348689,-97.556736,Poor
35.348714,-97.554461,Poor
34.579333,-97.247622,Poor
35.678189,-97.531775,Poor
35.6496,-97.353761,Poor
36.127636,-99.329825,Poor
36.120033,-97.053269,Poor
35.998903,-95.799289,Poor
34.869361,-95.551072,Poor
36.317544,-94.941944,Poor
35.476561,-97.813075,Poor
35.79985,-97.905703,Poor
34.787228,-97.020161,Poor
34.688164,-97.160067,Poor
36.844608,-94.926533,Poor
35.632025,-96.070556,Poor
35.653025,-97.651811,Poor
35.988431,-95.768947,Poor
35.594689,-97.618922,Poor
35.696422,-97.527378,Poor
34.760483,-96.696367,Poor
35.564961,-97.366994,Poor
36.141169,-96.006186,Poor
36.81765,-98.576475,Poor
36.811922,-98.554003,Poor
35.193942,-98.193378,Poor
34.710114,-95.388806,Poor
36.196256,-96.695675,Poor
35.028253,-96.810025,Poor
34.782903,-97.628353,Poor
35.595392,-96.348219,Poor
36.446639,-98.158225,Poor
35.695261,-96.757808,Poor
36.698947,-95.906336,Poor
36.135289,-96.049733,Poor
36.8173,-98.576417,Poor
33.853572,-96.164792,Poor
36.633758,-95.897383,Poor
35.601892,-99.039939,Poor
33.925056,-96.413458,Poor
35.786361,-98.207033,Poor
36.412347,-99.378639,Poor
36.328339,-98.086703,Poor
35.864475,-95.979817,Poor
36.840619,-98.202792,Poor
34.840142,-95.805639,Poor
36.555039,-94.7465,Poor
36.678039,-95.665703,Poor
36.619933,-98.55845,Poor
35.473647,-95.486914,Poor
36.655453,-95.911186,Poor
35.624369,-95.430069,Poor
35.787256,-95.677697,Poor
35.4922,-97.282828,Poor
36.840611,-98.202464,Poor
34.073619,-95.504267,Poor
36.337861,-94.632661,Poor
35.337958,-95.008775,Poor
36.203217,-95.350786,Poor
34.640022,-99.859433,Poor
36.750411,-95.665625,Poor
35.256103,-96.335025,Poor
34.10075,-96.407758,Poor
35.528461,-98.993736,Poor
36.597686,-95.138308,Poor
35.674497,-96.068747,Poor
33.833197,-96.448481,Poor
35.867831,-94.630297,Poor
35.608589,-98.774025,Poor
34.161842,-97.160583,Poor
36.217142,-99.260964,Poor
36.419764,-98.239894,Poor
34.695972,-98.099911,Poor
36.303942,-97.881094,Poor
35.362822,-97.81825,Poor
35.339892,-98.535386,Poor
34.579817,-98.324156,Poor
34.884017,-97.956775,Poor
36.002872,-96.027508,Poor
35.276431,-98.443597,Poor
35.145192,-97.095117,Poor
34.840622,-98.149992,Poor
35.904708,-98.210006,Poor
35.13155,-98.682386,Poor
34.298294,-96.513689,Poor
34.298294,-96.513689,Poor
34.064211,-95.104164,Poor
36.656217,-98.522561,Poor
36.566931,-98.516197,Poor
36.38385,-98.408225,Poor
35.894014,-97.905631,Poor
34.760908,-99.387647,Poor
35.724211,-96.658383,Poor
34.030206,-96.286581,Poor
35.116464,-95.520072,Poor
36.405322,-97.924806,Poor
36.325456,-98.551542,Poor
35.592881,-97.656242,Poor
35.916972,-95.010314,Poor
35.813092,-97.371572,Poor
36.434353,-98.267719,Poor
34.590539,-97.020031,Poor
35.304142,-96.912319,Poor
35.998822,-96.476492,Poor
35.786619,-98.065772,Poor
34.990267,-96.159669,Poor
36.005339,-96.133411,Poor
35.856669,-97.926139,Poor
35.725625,-97.527425,Poor
36.350964,-97.318467,Poor
36.342483,-98.515656,Poor
35.290989,-97.687292,Poor
35.218325,-97.659667,Poor
35.348367,-97.258247,Poor
36.986922,-94.803594,Poor
35.305239,-98.435294,Poor
35.797767,-98.438678,Poor
35.956647,-96.946761,Poor
35.110511,-97.591375,Poor
35.247492,-98.459208,Poor
35.189469,-97.638942,Poor
36.095792,-95.672458,Poor
34.905908,-98.497486,Poor
36.792628,-94.661819,Poor
36.307911,-96.951664,Poor
35.179203,-97.670322,Poor
34.13955,-97.213008,Poor
36.771553,-95.947956,Poor
36.509219,-95.842664,Poor
36.608386,-98.251958,Poor
33.940331,-96.810183,Poor
33.759136,-97.108189,Poor
36.260603,-98.478711,Poor
35.430733,-94.648983,Poor
34.652017,-98.209347,Poor
35.145692,-98.046653,Poor
36.359039,-96.924928,Poor
35.507839,-98.553153,Poor
36.442444,-96.317722,Poor
36.703933,-97.768186,Poor
35.146133,-98.237414,Poor
35.671842,-97.229981,Poor
35.695092,-96.729533,Poor
36.485208,-96.061231,Poor
35.710967,-98.071372,Poor
35.058572,-97.887089,Poor
36.651064,-97.749861,Poor
34.114403,-96.711661,Poor
36.841736,-99.764311,Poor
36.747964,-97.426531,Poor
35.956828,-95.082956,Poor
35.071111,-98.198556,Poor
34.543192,-97.441592,Poor
34.084347,-96.211922,Poor
34.535861,-97.492144,Poor
36.651239,-97.700867,Poor
34.871053,-99.184139,Poor
34.506919,-97.521822,Poor
35.436856,-96.582897,Poor
35.875833,-94.57,Poor
35.740156,-97.916325,Poor
35.102203,-97.945406,Poor
35.410242,-96.78895,Poor
35.188539,-96.918767,Poor
35.000403,-97.855328,Poor
36.320272,-98.551414,Poor
35.028783,-98.156861,Poor
35.813092,-95.469311,Poor
34.069914,-95.364339,Poor
35.846044,-97.620869,Poor
34.234714,-99.010417,Poor
34.580056,-98.710503,Poor
34.098464,-95.723567,Poor
34.405325,-97.513567,Poor
34.884344,-97.417169,Poor
34.681036,-98.229328,Poor
34.201883,-97.551956,Poor
36.308711,-95.363753,Poor
34.090878,-96.936581,Poor
36.472661,-97.007692,Poor
36.131314,-97.931425,Poor
35.503575,-95.923228,Poor
34.542614,-98.474736,Poor
35.479075,-95.443953,Poor
36.013258,-97.157922,Poor
36.957122,-98.649083,Poor
35.057897,-98.073586,Poor
33.982606,-95.398411,Poor
35.089797,-98.744131,Poor
34.957233,-98.005075,Poor
34.594325,-98.884472,Poor
34.768481,-97.670856,Poor
36.148019,-95.756197,Poor
35.005283,-99.025203,Poor
35.905197,-95.082892,Poor
34.056353,-96.905667,Poor
36.105867,-94.765911,Poor
34.436864,-98.592442,Poor
36.709175,-97.631714,Poor
35.998089,-97.264728,Poor
35.814728,-95.109533,Poor
35.951292,-95.658322,Poor
36.017425,-97.318267,Poor
34.695711,-97.300325,Poor
36.454322,-98.265358,Poor
33.998539,-97.854139,Poor
35.092394,-97.635506,Poor
35.827914,-96.534081,Poor
36.496011,-95.265514,Poor
35.827792,-97.625481,Poor
36.408875,-95.127997,Poor
36.985294,-97.541956,Poor
35.029719,-97.465064,Poor
35.594664,-97.417606,Poor
34.232533,-95.936222,Poor
34.448806,-97.498308,Poor
35.173983,-96.228781,Poor
34.970836,-98.196628,Poor
34.506739,-97.386892,Poor
34.289028,-97.132233,Poor
34.07005,-96.295797,Poor
36.156556,-95.991222,Poor
35.841489,-97.364203,Poor
34.231039,-97.427269,Poor
35.827911,-96.297483,Poor
34.216533,-97.877611,Poor
34.910383,-95.327528,Poor
35.944239,-94.547992,Poor
34.912006,-95.349094,Poor
34.673689,-97.230206,Poor
36.419608,-98.383739,Poor
36.521281,-98.251614,Poor
36.862231,-95.325964,Poor
35.696275,-97.404633,Poor
35.711256,-97.389464,Poor
36.190789,-96.677375,Poor
35.406311,-98.594983,Poor
34.245211,-97.972039,Poor
33.8983,-94.644094,Poor
34.994811,-94.462372,Poor
34.494161,-97.543128,Poor
36.7871,-95.557658,Poor
36.841403,-99.005389,Poor
34.033414,-94.634767,Poor
35.426544,-97.6187,Poor
36.635,-97.48,Poor
34.970625,-96.206308,Poor
35.434383,-96.843136,Poor
35.434339,-96.871308,Poor
35.536222,-98.517683,Poor
34.288647,-96.682044,Poor
34.783264,-95.604567,Poor
34.803189,-95.601681,Poor
36.017778,-97.515011,Poor
36.480486,-95.254142,Poor
33.867508,-97.899753,Poor
34.325125,-96.617392,Poor
35.527114,-96.858778,Poor
36.408406,-97.880286,Poor
36.407372,-97.877275,Poor
36.403567,-97.875144,Poor
36.535747,-97.889342,Poor
33.853889,-94.947989,Poor
36.739367,-98.632611,Poor
36.4489,-99.019106,Poor
34.745158,-96.122667,Poor
35.319881,-97.825422,Poor
36.292847,-95.348714,Poor
36.072244,-96.79975,Poor
34.920517,-97.811536,Poor
34.703525,-95.24385,Poor
35.915003,-94.664167,Poor
34.727694,-95.064061,Poor
36.060228,-95.196672,Poor
36.161669,-95.097936,Poor
36.188125,-96.678039,Poor
35.984189,-96.599267,Poor
35.986014,-96.5992,Poor
34.361114,-97.151278,Poor
35.259297,-94.439975,Poor
34.637969,-98.497881,Poor
33.851736,-96.276406,Poor
34.594517,-98.672189,Poor
34.594503,-98.657236,Poor
34.521939,-98.513542,Poor
34.597933,-98.401153,Poor
36.104778,-96.379939,Poor
35.956508,-96.734736,Poor
36.425586,-99.371514,Poor
34.665928,-97.065217,Poor
34.811014,-97.029981,Poor
34.683836,-97.352456,Poor
34.70415,-97.320564,Poor
34.718639,-97.07265,Poor
34.957642,-97.036317,Poor
36.948011,-98.761472,Poor
35.420722,-98.585897,Poor
35.2037,-98.288778,Poor
36.188139,-97.358333,Poor
35.492194,-97.2735,Poor
35.827358,-97.835336,Poor
36.394597,-96.019272,Poor
35.653675,-96.455556,Poor
34.651686,-97.153192,Poor
36.019358,-95.323656,Poor
34.579722,-97.7816,Poor
34.376478,-94.827786,Poor
34.740983,-96.897775,Poor
34.448972,-97.960267,Poor
35.558936,-96.033053,Poor
36.244486,-99.080133,Poor
36.108694,-97.043278,Poor
36.405467,-94.795567,Poor
34.847489,-95.327467,Poor
34.683739,-95.241181,Poor
34.879197,-98.022914,Poor
35.7055,-98.012636,Poor
35.160619,-98.427308,Poor
35.789858,-94.843125,Poor
36.929136,-94.858861,Poor
36.942092,-98.486958,Poor
34.449378,-98.130497,Poor
35.901661,-96.19725,Poor
36.767322,-97.8291,Poor
36.376972,-96.907367,Poor
36.299697,-96.996303,Poor
34.608983,-98.809972,Poor
34.550992,-98.643314,Poor
34.516097,-98.685631,Poor
34.435169,-98.627117,Poor
34.083931,-96.766244,Poor
34.768125,-97.668286,Poor
35.008903,-98.180894,Poor
35.740583,-96.592794,Poor
34.515686,-97.563275,Poor
35.116958,-97.438325,Poor
36.245939,-97.553856,Poor
36.840247,-97.168253,Poor
36.710014,-98.310481,Poor
34.686819,-95.470339,Poor
34.876833,-95.164581,Poor
36.387072,-95.676111,Poor
34.143483,-97.0108,Poor
34.666286,-94.895644,Poor
34.77725,-94.955117,Poor
36.616803,-97.803869,Poor
34.536306,-98.350572,Poor
34.808836,-97.6334,Poor
36.474928,-97.783003,Poor
36.544056,-97.925375,Poor
36.435889,-97.497056,Poor
36.086767,-97.430656,Poor
35.241186,-98.13035,Poor
34.916569,-95.774647,Poor
36.187575,-98.420689,Poor
36.043653,-96.782014,Poor
35.430986,-97.477053,Poor
35.955961,-97.720247,Poor
36.086872,-97.435986,Poor
35.444925,-97.530189,Poor
36.120447,-94.985803,Poor
36.217208,-97.822286,Poor
35.727586,-96.893583,Poor
36.706889,-95.53955,Poor
34.731236,-98.422478,Poor
34.565414,-98.522436,Poor
34.478306,-98.659611,Poor
36.651353,-97.84735,Poor
36.436389,-95.866389,Poor
34.913992,-99.072325,Poor
35.825908,-96.8365,Poor
35.141942,-95.475497,Poor
34.889167,-98.462222,Poor
34.985233,-98.160911,Poor
36.651561,-98.086794,Poor
36.736522,-98.450314,Poor
34.283736,-96.632319,Poor
34.158147,-96.950642,Poor
36.004122,-97.604261,Poor
36.011242,-97.604244,Poor
36.39625,-97.871725,Poor
35.362444,-94.690764,Poor
35.856647,-95.034928,Poor
36.534128,-95.938164,Poor
36.750331,-98.432167,Poor
35.145125,-95.849606,Poor
34.521331,-97.367097,Poor
34.941622,-96.231428,Poor
35.218114,-98.124756,Poor
36.166122,-98.459428,Poor
